,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,SEVERITY_CODE,BLEACHING_SEVERITY,SOURCE,COUNTRY_CODE
2206,308,Americas,U.S. Caribbean,Florida (USA),"Pleasure Reef, Florida",24.91,-80.51,,1990s,0,0,Reef Check Data 2140,USA_FLO
4607,1952,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Raine Is,-11.59499,144.04471,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3462,1882,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Corroboree Is,-23.04758,150.87842,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3003,450,Australia,Australia and Papua New Guinea,Australia,Cocos Island,-12.2134,96.8636,11.0,1990s,3,1,http://www.mail-archive/ecofem%40csf.colorado.edu/msg04217.html posted 11/14/98,AUS
3699,1243,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Franklins, Normanby Is east",-17.21202,146.07598,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4608,1790,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattlesnake Is,-19.03,146.608,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4609,832,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattlesnake Is,-19.03,146.608,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4610,634,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattlesnake Isalnd,-19.0333,146.6167,4.0,1990s,3,1,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
2999,188,Australia,Australia and Papua New Guinea,Australia,"Cartier, Timor Sea Reefs",-12.5321,123.5413,5.0,1990s,1,1,"Wilkinson, Clive",AUS
4612,1019,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattray Is,-19.99558,148.55696,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
2996,31,Australia,Australia and Papua New Guinea,Australia,Byron Bay (28.37S),-28.6591,153.6335,3.0,1990s,2,1,NOAA database,AUS
4599,1385,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prudhoe Is,-21.33333,149.69167,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4598,1126,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prince Rf,-21.06729,150.25651,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
4597,1695,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prince Rf,-21.06729,150.25651,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
4592,1552,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prawn Rf,-19.02262,148.11096,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4571,1854,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pine Peak Is,-21.52051,150.25742,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
4572,1396,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pine Peak Is,-21.52051,150.25742,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
3424,1004,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cobham Rf,-19.39867,148.86767,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2100,401,Americas,U.S. Caribbean,Florida (USA),Boca Grande Channel,24.55,-82.05,8.0,1990s,3,1,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",USA_FLO
2538,794,Asia,South Asia,Sri Lanka,Weligama,5.9667,80.4167,,1990s,3,1,GCRMN 2000. Chapter 6,LKA
4580,1229,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Polmaise Rf,-23.5635,151.68304,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3428,1685,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockatoo Rf,-20.74613,151.0204,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3429,1116,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockatoo Rf,-20.74613,151.0204,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3035,189,Australia,Australia and Papua New Guinea,Australia,"Hibernia, Timor Sea Reefs",-11.9894,123.4121,5.0,1990s,1,1,"Wilkinson, Clive",AUS
4583,1115,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pompey Rf,-20.95012,150.65748,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
4584,1684,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pompey Rf,-20.95012,150.65748,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3430,1983,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockburn Is,-11.81959,143.36373,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
4591,983,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prawn Rf,-19.02262,148.11096,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3816,1975,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hannibal Is,-11.5963,142.93748,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3807,1632,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Hamilton Is, east",-20.37405,148.96316,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3795,1889,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halftide Rocks,-23.15906,150.95661,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3623,1906,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ethel Rocks,-23.97,151.63,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3624,1471,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Euston Rf,-16.69099,146.25275,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2810,2547,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.08,123.2667,8.0,1990s,3,1,"Raymundo, L.J. & A. P. Maypa 2002. Recovery of Apo Island Marine Reserve, Philippines, 2 years after the El Nino bleaching event.  Coral Reef (online published 25 June 2002)",PHL
2812,370,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.07,123.27,,1990s,3,1,Reef Check Data 2338,PHL
2354,814,Asia,North and East Asia,Japan,Nansei Island,26.5,128.0,,1990s,2,1,GCRMN 2000. Chapter 8,JPN
4866,1332,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turner Cay,-21.35053,152.2547,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3596,906,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Elford Rf,-16.91665,146.2475,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2332,810,Asia,North and East Asia,Japan,Honshu,36.0,138.0,,1990s,2,1,GCRMN 2000. Chapter 8,JPN
2330,762,Asia,North and East Asia,Japan,Hachijo Islands,33.083,139.8,,1990s,2,1,GCRMN 2000. Chapter 1,JPN
4877,1414,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73295,145.18541,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4878,1415,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.71566,145.19238,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2422,372,Asia,South Asia,India,Kadmat,11.1343,72.7345,,1990s,3,1,Reef Check Data 2021,IND
2329,816,Asia,North and East Asia,Japan,Eastern Shikioku,33.9167,134.65,,1990s,1,1,GCRMN 2000. Chapter 8,JPN
2421,1842,Asia,South Asia,India,Kadmat,11.4166666666667,72.8333333333333,,1990s,3,1,ReefBase,IND
2344,817,Asia,North and East Asia,Japan,Kushimoto,33.4667,135.7833,,1990s,1,1,GCRMN 2000. Chapter 8,JPN
3603,1496,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Ellison Rf, SE edge",-17.72473,146.39474,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2697,48,Asia,Southeast Asia,Malaysia,"Pulau Gaya, Sabah",6.0361,116.0322,5.0,1990s,2,1,Coral Listserver,MYS
3431,1800,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockermouth Is,-20.78118,149.39307,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4587,1499,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Potter Rf,-17.70151,146.54409,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
2327,3321,Asia,North and East Asia,Japan,"Cape Maeda, Okinawa",26.44,127.774,9.0,1990s,3,1,"Mitsuaki Takata http://www.cosmos.ne.jp/~acropora/
http://uri.sakura.ne.jp/~dd/cb/full1998.htm",JPN
2270,2257,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.0666666666667,-67.8666666666667,,1990s,-1,1,ReefBase,PRI
4880,1417,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73067,145.17893,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
4881,845,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73295,145.18541,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4882,846,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.71566,145.19238,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3579,1072,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Edward Is,-20.25,149.18333,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
4883,847,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73541,145.19902,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4884,848,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73067,145.17893,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2351,812,Asia,North and East Asia,Japan,Miyake Island,34.0833,139.5333,,1990s,0,0,GCRMN 2000. Chapter 8,JPN
2371,692,Asia,North and East Asia,Japan,Sekisei Lagoon,24.3,124.1,,1990s,3,1,GCRMN 2000. Chapter 8,JPN
4872,1958,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Is,-10.89125,142.6952,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
4879,1416,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73541,145.19902,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3573,928,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eddy Rf,-17.77015,146.4392,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2324,808,Asia,North and East Asia,Japan,Amami Islands,28.2667,129.35,,1990s,2,1,GCRMN 2000. Chapter 8,JPN
2322,69,Asia,North and East Asia,Japan,"Amakusa, Kyushu, Japan",32.4181,129.994,8.0,1990s,3,1,"Wilkinson, Clive",JPN
2436,2030,Asia,South Asia,India,Lakshadweep ( Laccadives ),10.9833333333333,73.0,,1990s,3,1,ReefBase,IND
2311,2228,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Croix,17.7333333333333,-64.7333333333333,3.0,1990s,-1,1,ReefBase,VIR
2442,2602,Asia,South Asia,India,"Mandapam, Gulf of Mannar",9.0,79.0,6.0,1990s,-1,1,"K. Venkataraman, 1998. Status Survey of the Gulf of Mannar Coral Reefs following the 1998 Bleaching event, with implications for Reserve Management.  9 ICRS, Bali, Indonesia, Oct.,  2000
http://envfor.nic.in/icrmn/events/sr_gmcr.html",IND
2408,2337,Asia,South Asia,India,Gulf of Kutch ( Katchchh ),22.5333333333333,69.75,,1990s,1,1,ReefBase,IND
4889,1425,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Two Islands,-15.02477,145.4408,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3577,1656,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Edgell Rf,-20.13273,149.93913,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3580,1641,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Edward Is,-20.25,149.18333,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2315,2272,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Thomas,18.3333333333333,-64.9333333333333,9.0,1990s,3,1,ReefBase,VIR
4891,1600,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tydeway Rf,-20.00959,149.72417,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3569,1291,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eclipse Is,-18.7703,146.54899,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4867,395,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Turner Cay, Swains sector GBR",-21.8009,152.3879,3.0,1990s,0,0,http://www.aims.gov.au/pages/research/c…aching/Broadscale-bleaching/beb-01.html,AUS_GBR
3568,1781,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eclipse Is,-18.7703,146.54899,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
2411,1811,Asia,South Asia,India,Gulf of Mannar,8.86666666666667,78.65,5.0,1990s,3,1,ReefBase,IND
4888,856,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Two Islands,-15.02477,145.4408,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2362,2349,Asia,North and East Asia,Japan,Okinawa,26.5,128.0,7.0,1990s,2,1,ReefBase,JPN
2363,2146,Asia,North and East Asia,Japan,Okinawa,26.5,128.0,7.0,1990s,2,1,ReefBase,JPN
2364,158,Asia,North and East Asia,Japan,Okinawa,26.269,127.6995,9.0,1990s,2,1,NOAA database,JPN
3581,1997,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eel Rf,-12.5333,143.5333,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2399,763,Asia,South Asia,India,Agatti ,10.8333,72.2,,1990s,3,1,GCRMN 2000. Chapter 1,IND
3565,1447,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,East Hope Is,-15.73545,145.45538,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3564,878,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,East Hope Is,-15.73545,145.45538,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
2369,807,Asia,North and East Asia,Japan,Ryukyu Islands,26.5,128.0,,1990s,2,1,GCRMN 2000. Chapter 8,JPN
2370,809,Asia,North and East Asia,Japan,S Kyushu,31.2667,130.3167,,1990s,2,1,GCRMN 2000. Chapter 8,JPN
2355,691,Asia,North and East Asia,Japan,North Yoron Island,27.05,128.4167,,1990s,3,1,GCRMN 2000. Chapter 8,JPN
2401,2117,Asia,South Asia,India,Andaman Islands,11.7333333333333,92.8833333333333,5.0,1990s,2,1,ReefBase,IND
2336,68,Asia,North and East Asia,Japan,"Ishigaki Island, Japan",24.4741,124.1373,8.0,1990s,3,1,"Wilkinson, Clive",JPN
4892,1031,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tydeway Rf,-20.00959,149.72417,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2334,2368,Asia,North and East Asia,Japan,Ishigaki Island,24.3833333333333,124.266666666667,7.0,1990s,3,1,ReefBase,JPN
2426,2615,Asia,South Asia,India,"Kavaratti and Kadmat Island, Lakshadweep ( Laccadives )",10.33,72.63,6.0,1990s,3,1,"Arthur. R, 1999. Rapid assessment of reef responses to elevated sea-water temperatures caused by El Niño Southern Oscillation (ENSO) Current System in Indian waters.  CERC Technical Report # 2, 1999, 22 pp.",IND
3572,1497,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eddy Rf,-17.77015,146.4392,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2438,2617,Asia,South Asia,India,"Manauli Putti, Shingle and Pumarichan in Gulf of Mannar",9.023,78.22,7.0,1990s,3,1,"Arthur. R, 1999. Rapid assessment of reef responses to elevated sea-water temperatures caused by El Niño Southern Oscillation (ENSO) Current System in Indian waters.  CERC Technical Report # 2, 1999, 22 pp.",IND
3582,1998,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Eel Rf,-12.4833,143.425,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2410,232,Asia,South Asia,India,Gulf of Mannar,9.2912,79.1852,6.0,1990s,3,1,CORDIO and GCRMN 2002,IND
2428,2603,Asia,South Asia,India,"Keelakarai, Gulf of Mannar",9.14,78.5,11.0,1990s,-1,1,"K. Venkataraman, 1998. Status Survey of the Gulf of Mannar Coral Reefs following the 1998 Bleaching event, with implications for Reserve Management.  9 ICRS, Bali, Indonesia, Oct.,  2000
http://envfor.nic.in/icrmn/events/sr_gmcr.html",IND
4588,930,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Potter Rf,-17.70151,146.54409,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3432,1297,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockermouth Is,-20.78118,149.39307,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2453,2616,Asia,South Asia,India,"Pirotan, Meetha chusna, Ajad and Betu, Gulf of Kutch",23.564,69.079,4.0,1990s,1,1,"Arthur. R, 1999. Rapid assessment of reef responses to elevated sea-water temperatures caused by El Niño Southern Oscillation (ENSO) Current System in Indian waters.  CERC Technical Report # 2, 1999, 22 pp.",IND
3601,926,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Ellison Rf, NE bommies",-17.72473,146.39474,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
2389,699,Asia,North and East Asia,Taiwan,Lutao,23.15,120.4833,,1990s,2,1,GCRMN 2000. Chapter 8,TWN
2395,281,Asia,South Asia,Chagos Archipelago (UK),Diego Garcia,-7.3743,72.4198,,1990s,3,1,"Sheppard,CRC",GBR_CHA
4862,945,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Rf,-18.35233,146.82744,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
3588,895,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egmont Rf,-16.53059,145.54059,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
3587,1464,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egmont Rf,-16.53059,145.54059,4.0,1990s,3,1,Berkelmans & Oliver (1999),AUS_GBR
4863,1514,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Rf,-18.35233,146.82744,4.0,1990s,1,1,Berkelmans & Oliver (1999),AUS_GBR
2375,761,Asia,North and East Asia,Japan,Shikoku,33.75,133.5,,1990s,2,1,GCRMN 2000. Chapter 1,JPN
2391,2344,Asia,North and East Asia,Taiwan,Peng-hu Islands,23.5166666666667,119.6,6.0,1990s,3,1,ReefBase,TWN
3605,1452,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Emily Rf,-15.61003,145.62602,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2454,681,Asia,South Asia,India,Pullivasal Island,9.2333,79.2,,1990s,3,1,GCRMN 2000. Chapter 6,IND
2409,54,Asia,South Asia,India,Gulf of Kutch on the northerly Gujarat coast,22.559,69.3347,5.0,1990s,2,1,Coral Listserver,IND
4865,1187,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turner Cay,-21.35053,152.2547,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2381,811,Asia,North and East Asia,Japan,Western Shikoku,33.8417,132.7583,,1990s,0,0,GCRMN 2000. Chapter 8,JPN
2449,1827,Asia,South Asia,India,Nicobar Islands,8.0,93.5,,1990s,3,1,ReefBase,IND
2394,2365,Asia,North and East Asia,Taiwan,Taiwan,23.05,121.15,,1990s,-1,1,ReefBase,TWN
3590,1432,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egret Rf,-15.47433,145.41744,4.0,1990s,2,1,Berkelmans & Oliver (1999),AUS_GBR
2373,2673,Asia,North and East Asia,Japan,"Sesoko Island, Okinawa",26.639,127.857,8.0,1990s,3,1,"Suefuji, M. and R. van Woesik, 2001.  Coral recovery from the 1998 bleaching event is facilitated in Stegastes (Pisces: Pomacentridae) territories, Okinawa, Japan. Coral Reef 20:385-386",JPN
2450,233,Asia,South Asia,India,Nicobar Islands,7.5091,93.5047,,1990s,3,1,CORDIO,IND
2286,99,Americas,U.S. Caribbean,Puerto Rico,SW Puerto Rico,17.9878,-67.3075,8.0,1990s,0,0,NOAA database,PRI
3561,1342,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,East Cay,-21.48825,152.56209,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
3562,1197,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,East Cay,-21.48825,152.56209,4.0,1990s,0,0,Berkelmans & Oliver (1999),AUS_GBR
2384,425,Asia,North and East Asia,Japan,Yonaguni Island,24.4363,122.9862,10.0,1990s,3,1,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87",JPN
2392,770,Asia,North and East Asia,Taiwan,Posunotao,23.5,121.0,,1990s,3,1,GCRMN 2000. Chapter 1,TWN
2338,403,Asia,North and East Asia,Japan,Kagoshima Bay,31.5969,130.5879,10.0,1990s,3,1,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87",JPN
2376,690,Asia,North and East Asia,Japan,South Yoron Island,27.05,128.4167,,1990s,3,1,GCRMN 2000. Chapter 8,JPN
2374,426,Asia,North and East Asia,Japan,"Sesoko Island, Okinawa",26.6393,127.8574,10.0,1990s,3,1,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87",JPN
3592,409,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Elford Reef,-16.7601,147.7259,2.0,1990s,3,1,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",AUS_GBR
2319,227,Americas,U.S. Caribbean,Virgin Islands (U.S.),Virgin Islands,18.4526,-64.6259,9.0,1990s,3,1,"Wilkinson, Clive",VIR
1874,715,Americas,Southern Tropical America,Colombia,"La Azufrada Reef, Gorgona Island",2.98,-78.17,5.0,1990s,2,1,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132",COL
1876,343,Americas,Southern Tropical America,Colombia,La Rocosa,12.5988,-81.6988,,1990s,2,1,Reef Check Data 2045,COL
